id,first_name,last_name,position,age,year,team_id,team_abbr,state,country,stars,height,shooting2,shooting3,finishing,ballwork,rebounding,defense,potential,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,overall,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,is_redshirt,is_redshirting,has_graduated,has_progressed,created_at,updated_at,deleted_at,free_throw,interior_defense,perimeter_defense,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,archetype,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,will_declare,previous_team_id,previous_team,will_transfer,leaving_status,transfer_status,transfer_likeliness,recruiting_bias_value,legacy_id,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type
2004,Thomas,Torcivia,PF,23,5,124,WASH,Maryland,USA,3,6-6,14,6,15,10,19,6,32,F,85,33,4,32,63,Narcissist,Average,Average,Average,Average,2004,0,0,0,0,"2024-03-20 15:09:30.331","2024-03-20 15:09:30.331",NULL,11,11,7,0,1,0,0,0,0,1,0,2,"Two-Way Wing",8.005530582748008,6.730188520887281,1.8863165202621162,SF,PF,,10,22,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2005,Emanuel,Haywood,PG,23,5,124,WASH,Texas,USA,2,5-11,20,22,5,16,7,5,37,D-,33,42,3,38,53,Average,Average,Average,Hard-working,Average,2005,0,0,0,0,"2024-03-20 15:09:31.805","2024-03-20 15:09:31.805",NULL,18,3,8,0,0,0,0,0,0,0,0,0,"Sharp Shooter",2.016207702321721,7.823125118296327,4.750723088067551,PG,SG,,30,8,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2006,Mark,Schreiber,C,23,5,124,WASH,Vermont,USA,2,6-9,9,2,19,2,12,10,27,D,38,34,5,0,48,Average,Average,Average,"Gym Rat","Sits at the front of the class",2006,0,0,0,0,"2025-02-18 00:02:07.589","2025-02-18 00:02:07.589",NULL,6,9,11,1,0,0,0,0,1,0,0,2,"Rim Protector",0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,9,5,0,,,0,0,0,,0
2007,James,Exum,PF,23,5,124,WASH,Arkansas,USA,3,6-8,20,6,14,7,18,13,56,C,47,42,5,37,71,Average,Average,"Prefers to play for a national championship contender",Persistant,Average,2007,0,0,0,0,"2025-02-18 00:02:03.983","2025-02-18 00:02:03.983",NULL,15,16,22,1,0,0,0,0,0,1,1,3,"Pure Defender",6.541316680837199,10.15664548035967,1.7040540195997689,C,PF,,27,10,0,0,0,,NULL,NULL,0,,0,0,10,9,0,,,0,0,0,,0
2008,Brian,Jones,PF,23,5,124,WASH,Indiana,USA,2,6-5,12,4,22,6,15,6,58,C,90,31,2,29,59,"Absent Minded",Average,Average,"Skips Leg Day","Sits at the front of the class",2008,0,0,0,0,"2025-02-18 00:02:05.491","2025-02-18 00:02:05.491",NULL,12,6,8,1,0,0,1,0,1,0,0,3,"Pure Defender",11.809888487122365,5.377047607249236,1.2696873087213965,PF,,,29,0,0,0,0,,NULL,NULL,0,,0,0,6,9,0,,,0,0,0,,0
2009,Michael,Crook,C,23,5,124,WASH,"New Hampshire",USA,3,6-11,8,10,10,5,26,16,65,B-,88,42,11,40,66,Stoic,Average,Average,Average,Average,2009,0,0,0,0,"2025-12-11 23:16:53.438","2025-12-11 23:16:53.123",NULL,8,15,19,1,1,0,0,0,1,0,0,3,"Rim Protector",8.043337001973274,7.514574574031726,3.337557352701832,PF,C,,26,14,0,0,0,,NULL,NULL,0,,0,0,14,12,0,,,0,0,0,,0
2010,Anthony,Savitz,C,23,5,124,WASH,Wyoming,USA,3,6-11,6,4,13,13,20,7,69,B,70,45,9,9,58,Reliable,Average,Average,Average,Tutor,2010,0,0,0,0,"2025-12-11 23:16:55.662","2025-12-11 23:16:55.340",NULL,1,8,10,0,1,0,0,1,1,0,0,3,"Rim Protector",2.8602891094822027,1.1134400131034814,0.4395807245021925,C,,,9,0,0,0,0,,NULL,NULL,0,,0,0,9,11,0,,,0,0,0,,0
2011,Thomas,Phillis,C,23,5,0,,Missouri,USA,3,6-11,6,6,17,4,10,9,49,C+,30,47,10,0,48,Extroverted,Market-driven,"Prefers to play for a national championship contender",Average,Average,2011,0,0,0,0,"2025-12-12 00:01:01.402","2025-12-12 00:01:01.102",NULL,4,15,9,1,0,0,0,0,0,1,0,2,"Stretch Bigs",0,0,0,,,,0,0,0,0,124,WASH,NULL,NULL,0,,0,0,12,9,0,,,0,0,0,,0
2012,Nathan,Strickland,SF,23,5,293,IONA,Iowa,USA,2,6-6,12,8,9,17,6,5,65,B,85,37,1,26,51,Average,Average,Average,"Focuses on Max Weight","Studies hard",2012,0,0,0,0,"2025-12-11 23:46:59.337","2025-12-11 23:46:59.030",NULL,18,6,9,0,1,0,1,1,1,0,1,5,"Two-Way Wing",4.956769301308083,5.767933246126562,2.3459819088582043,SG,SF,,25,1,0,0,124,WASH,NULL,NULL,0,,0,0,6,5,0,,,0,0,0,,0
2013,Ian,Elmore,C,23,5,125,WAST,"Rhode Island",USA,2,7-0,13,17,14,14,12,17,96,A+,61,36,5,29,78,Average,Average,Average,Average,Average,2013,0,0,0,0,"2025-02-18 00:02:13.446","2025-02-18 00:02:13.446",NULL,17,21,26,0,1,0,0,0,1,1,1,4,"Rim Protector",4,1,0,C,PF,,12,17,0,0,0,,NULL,NULL,0,,0,0,7,7,0,,,0,0,0,,0
2014,Raymond,Tavares,C,23,5,125,WAST,,Germany,3,6-10,8,10,17,7,15,17,28,D+,57,41,4,20,64,Selfish,Average,Average,Average,Average,2014,0,0,0,0,"2025-02-18 00:02:15.248","2025-02-18 00:02:15.248",NULL,8,17,18,0,0,1,0,0,0,1,0,2,"Stretch Bigs",11,0,0,C,PF,,20,0,0,0,0,,NULL,NULL,0,,0,0,14,12,0,,,0,0,0,,0
2015,Wallace,Crawford,C,22,4,125,WAST,,Poland,4,7-1,15,12,8,13,18,19,58,B,74,33,14,25,69,Average,Average,Average,Average,Average,2015,0,0,0,0,"2024-03-20 15:59:31.932","2024-03-20 15:59:31.932",NULL,8,18,20,1,0,0,0,0,1,1,0,3,"Rim Protector",0,4,0,PF,PF,,25,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,Francis,Bowie,SG,23,5,126,WVU,Guam,USA,3,5-10,17,20,9,18,16,9,49,,38,35,13,35,71,Average,"I'm the starter",Open-Minded,Average,Average,2018,0,0,1,1,"2022-10-06 22:49:06.651","2023-04-17 23:44:22.550",NULL,17,6,15,0,0,0,0,0,1,1,1,3,"Defensive Dawg",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,Donald,Pannell,C,21,3,126,WVU,Massachusetts,USA,3,6-11,10,13,23,7,20,10,99,A+,60,35,4,31,75,"Absent Minded",Average,Average,Average,"Class Clown",2019,0,0,0,0,"2024-03-20 15:59:34.276","2024-03-20 15:59:34.276",NULL,14,10,16,0,0,1,1,0,0,0,0,2,"Rim Protector",15,0,0,C,,,31,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020,Rufus,Fletcher,SG,23,5,126,WVU,"New York",USA,3,6-0,18,16,19,25,8,5,86,B+,46,42,7,34,77,Average,Average,Legacy,Average,"Seeks out tutoring",2020,0,0,0,0,"2025-12-11 23:17:11.357","2025-12-11 23:17:11.032",NULL,14,4,15,0,1,1,0,1,0,0,1,4,3-and-D,15,12,3,PG,SG,,34,0,0,0,0,,NULL,NULL,0,,0,0,6,15,0,,,0,0,0,,0
2021,Mark,Tomaskovic,SF,23,5,126,WVU,Michigan,USA,4,6-8,15,4,19,20,8,13,29,D,87,47,11,40,74,Tough,Average,Average,"Working-Class mentality",Average,2021,0,0,0,0,"2025-12-11 23:17:13.202","2025-12-11 23:17:12.894",NULL,12,17,18,0,0,0,0,1,0,0,1,2,"Pure Defender",13,0,0,SF,PF,SG,40,0,0,0,0,,NULL,NULL,0,,0,0,10,12,0,,,0,0,0,,0
2022,Dustin,Summerford,PF,23,5,127,WKU,"New Mexico",USA,4,6-5,21,8,20,16,19,7,84,,98,28,13,25,82,Average,Average,Average,Average,Average,2022,0,0,1,1,"2022-10-06 22:49:09.051","2023-04-17 23:44:33.530",NULL,20,9,13,1,0,0,0,0,0,1,1,3,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023,Steven,Lalumiere,PF,23,5,127,WKU,Guam,USA,1,6-6,12,7,15,11,8,6,28,,56,28,0,5,50,Average,Average,Legacy,"Center of Attention","Never Studies",2023,0,0,1,1,"2022-10-06 22:49:09.625","2023-04-17 23:44:39.535",NULL,12,5,7,1,0,0,0,1,0,0,1,3,"Point Forward",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024,Samuel,Krishnamoorthy,C,23,5,127,WKU,Arizona,USA,3,7-1,3,15,20,10,10,17,49,,82,36,4,25,65,Average,Average,Average,Average,"Values academics",2024,0,0,1,1,"2022-10-06 22:49:10.202","2023-04-17 23:44:35.188",NULL,5,19,17,0,0,0,0,0,0,0,0,0,"Stretch Bigs",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2025,Dennis,Hefner,SG,23,5,127,WKU,"North Dakota",USA,2,5-11,16,21,7,18,1,11,48,B,49,42,0,19,54,Motivational,Average,"Prefers to play in a different state",Average,Studious,2025,0,0,0,0,"2024-03-20 15:09:56.493","2024-03-20 15:09:56.493",NULL,16,8,14,0,0,0,0,0,0,0,0,0,,1.6358029229149467,3.6364963691539813,3.2086770519648047,SG,SF,,9,10,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2026,Jim,Kim,C,23,5,127,WKU,Montana,USA,1,7-1,5,5,21,4,14,15,82,A,38,35,0,34,60,Average,Average,Average,Average,Average,2026,0,0,0,0,"2024-03-20 15:09:55.005","2024-03-20 15:09:55.005",NULL,4,17,17,0,0,0,0,0,0,0,0,0,"Rim Protector",12.742043820600639,3.5407990962815084,2.0828254547841714,PF,C,,30,4,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2027,Grover,Palzer,C,23,5,127,WKU,,Germany,2,6-9,5,7,13,3,10,18,36,C-,65,32,0,0,48,Average,"Will eventually play for LeBron",Average,"Film Room Genius",Average,2027,0,0,0,0,"2024-03-20 15:09:58.335","2024-03-20 15:09:58.335",NULL,2,18,19,0,0,0,1,0,0,1,0,2,"Stretch Bigs",0,0,0,C,,,0,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2028,Gregory,Bender,PG,23,5,127,WKU,,Egypt,3,6-1,23,15,11,29,18,4,89,A+,17,43,4,41,83,Average,Average,Average,Average,Average,2028,0,0,0,0,"2025-02-18 00:02:33.790","2025-02-18 00:02:33.790",NULL,19,7,5,1,0,0,0,1,1,0,0,3,"Floor General",5.388894255061542,9.628184890529818,3.9037837371519917,PG,SG,,30,11,0,0,0,,NULL,NULL,0,,0,0,9,12,0,,,0,0,0,,0
2029,Michael,Walters,C,23,5,127,WKU,Idaho,USA,2,7-0,11,10,8,2,18,15,34,D+,35,46,4,42,54,Narcissist,Market-driven,Average,"Center of Attention","Loves Learning",2029,0,0,0,0,"2025-02-18 00:02:36.510","2025-02-18 00:02:36.510",NULL,12,13,18,0,0,0,0,0,0,0,0,0,"Rim Protector",6.351800125088212,7.802149825084506,4.5191585134518135,PF,C,,28,14,0,0,0,,NULL,NULL,0,,0,0,11,12,0,,,0,0,0,,0
2030,Duane,Phillips,PG,23,5,127,WKU,"Rhode Island",USA,2,5-11,20,19,15,13,11,2,75,B,88,38,4,34,64,Relaxed,"Highest bidder",Average,Average,Average,2030,0,0,0,0,"2025-02-18 00:02:35.311","2025-02-18 00:02:35.311",NULL,28,5,2,0,0,0,1,0,0,0,0,1,"Sharp Shooter",6.395909848179103,7.618260771968036,4.611215446133239,PG,SG,,10,24,0,0,0,,NULL,NULL,0,,0,0,9,9,0,,,0,0,0,,0
2031,Kevin,Cozier,SF,23,5,267,NE,Virginia,USA,1,6-5,8,9,9,6,13,4,67,B+,87,48,1,34,47,Average,Average,"Prefers to play for a team with a rich history","Trolls on Discord",Average,2031,0,0,0,0,"2025-12-11 23:42:42.905","2025-12-11 23:42:42.528",NULL,18,9,7,1,0,0,1,0,1,1,1,5,"Pure Defender",5.881346822850025,3.9357774929583953,2.7811745598616615,PF,SF,SG,21,6,7,0,127,WKU,NULL,NULL,0,,0,0,15,3,0,,,0,0,0,,0
2032,Michael,Garberson,PF,23,5,127,WKU,,Israel,4,6-6,11,10,20,17,19,6,95,A+,54,45,10,43,79,Jokester,Average,"Prefers to play in a different state",Average,Average,2032,0,0,0,0,"2025-12-11 23:17:25.154","2025-12-11 23:17:24.840",NULL,15,11,11,0,0,0,0,0,0,0,0,0,"Pure Defender",8.326190649972391,6.787083480995529,3.664390571313539,C,PF,,26,17,0,0,0,,NULL,NULL,0,,0,0,13,16,0,,,0,0,0,,0
2033,Timothy,Mallory,PF,23,5,327,WCU,Oregon,USA,3,6-9,9,8,12,7,12,13,56,C-,74,44,10,39,55,Tough,Average,Average,Average,Average,2033,0,0,0,0,"2025-12-11 23:52:53.526","2025-12-11 23:52:53.209",NULL,11,15,16,0,0,0,0,1,0,0,0,1,,8.657390940350595,7.403255525750836,2.9154702553221425,C,PF,,14,25,0,0,127,WKU,NULL,NULL,0,,0,0,12,7,0,,,0,0,0,,0
2034,Jon,Cochran,C,23,5,127,WKU,,Poland,3,6-10,11,11,17,5,12,9,39,D,93,40,7,37,56,Introvert,Average,"Prefers to play for a team with a rich history",Average,Average,2034,0,0,0,0,"2025-12-11 23:17:27.372","2025-12-11 23:17:27.062",NULL,10,12,12,0,0,0,0,0,1,0,0,1,"Rim Protector",7.899206514076372,6.439027917867555,4.2490226852553015,C,PF,,14,23,0,0,0,,NULL,NULL,0,,0,0,13,15,0,,,0,0,0,,0
2035,Hanh,Vang,C,23,5,128,WMU,Vermont,USA,2,7-0,9,7,14,11,15,18,49,B,24,34,4,29,68,Average,Average,Average,Average,Average,2035,0,0,0,0,"2024-03-20 15:10:06.570","2024-03-20 15:10:06.570",NULL,5,22,20,1,0,1,0,0,0,1,1,4,"Rim Protector",1,0,0,C,,,29,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2038,Michael,Howard,C,21,3,128,WMU,Washington,USA,4,6-10,13,12,22,15,11,19,96,A+,44,32,22,32,81,Average,Average,Average,"Center of Attention","Never Studies",2038,0,0,1,1,"2022-10-06 22:49:18.440","2023-04-17 23:49:11.236",NULL,12,20,22,0,0,0,0,0,0,0,0,0,"Rim Protector",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2039,Craig,Mitchell,C,23,5,0,,Kentucky,USA,1,6-11,5,5,20,6,12,11,52,C-,61,43,1,0,53,Average,"Wants extensions",Average,Average,Average,2039,0,0,0,0,"2025-12-12 00:00:19.741","2025-12-12 00:00:19.435",NULL,4,11,12,0,0,0,0,0,0,0,0,0,"Rim Protector",0,0,0,,,,0,0,0,0,129,WISC,NULL,NULL,0,,0,0,7,8,0,,,0,0,0,,0
2040,Ian,Mccall,C,21,3,129,WISC,Kentucky,USA,4,7-0,3,9,19,6,21,17,26,D,64,33,17,24,71,Motivation,Average,Average,Average,Average,2040,0,0,0,0,"2024-03-20 15:59:40.230","2024-03-20 15:59:40.230",NULL,2,21,21,0,0,1,1,0,1,1,1,5,"Stretch Bigs",5,0,0,C,PF,,24,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2041,William,Sun,C,23,5,129,WISC,Virginia,USA,3,6-11,12,2,14,11,14,19,32,D-,21,40,13,0,65,Popular,Average,Average,Average,"Teacher's Pet",2041,0,0,0,0,"2025-12-11 23:17:54.158","2025-12-11 23:17:53.836",NULL,8,18,21,0,0,0,0,0,1,0,0,1,"Rim Protector",0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,10,9,0,,,0,0,0,,0
2043,Robert,Mueller,PF,23,5,130,WYOM,Georgia,USA,3,6-7,14,11,20,12,22,6,65,B+,45,32,14,25,75,Eccentric,Average,Open-Minded,Average,Distracted,2043,0,0,1,1,"2022-10-06 22:49:21.549","2023-04-17 23:49:36.322",NULL,17,5,10,0,1,0,1,0,1,0,1,4,"Two-Way Wing",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2044,Timothy,Houston,PF,23,5,130,WYOM,,Kenya,3,6-6,16,17,20,16,19,10,92,A,51,38,10,25,82,Average,"Money motivated",Average,Average,"Values academics",2044,0,0,1,1,"2022-10-06 22:49:22.121","2023-04-17 23:49:33.023",NULL,15,11,11,0,1,0,0,0,0,1,0,2,"Two-Way Wing",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2045,John,Mckenzie,PG,23,5,130,WYOM,,Portugal,2,5-11,20,23,9,18,12,13,85,A+,19,29,6,25,73,Average,Average,Average,Average,Average,2045,0,0,1,1,"2022-10-06 22:49:22.695","2023-04-17 23:49:34.669",NULL,20,11,15,0,1,0,0,0,0,0,0,1,"Sharp Shooter",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2046,Christopher,Leffew,SG,23,5,130,WYOM,,Serbia,3,5-11,24,20,19,19,8,4,63,B,65,32,11,29,75,Perfectionist,Average,"Prefers to be close to home",Average,Average,2046,0,0,0,0,"2024-03-20 15:10:26.338","2024-03-20 15:10:26.338",NULL,22,7,7,1,1,1,1,0,0,0,0,4,"Sharp Shooter",4.711251815498748,7.585848328305355,3.8028409164938584,SF,,,29,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2047,Brian,Donovan,SG,23,5,130,WYOM,Nebraska,USA,1,5-10,16,15,14,17,8,7,99,A+,53,38,3,33,65,Average,"Championship seeking",Average,Average,Average,2047,0,0,0,0,"2024-03-20 15:10:28.023","2024-03-20 15:10:28.023",NULL,18,10,10,0,0,0,0,0,0,0,0,0,,5.323521203285863,6.335602344974949,4.11935643953129,SF,SG,,11,22,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2048,Tyrone,Bontemps,C,23,5,130,WYOM,Mississippi,USA,2,6-11,10,7,15,7,12,13,32,D,24,34,1,30,59,Average,Average,Average,Average,Average,2048,0,0,0,0,"2024-03-20 15:10:29.250","2024-03-20 15:10:29.250",NULL,9,17,17,0,0,0,0,0,0,0,0,0,"Rim Protector",6.967676899592902,5.528224448740318,2.348345242990376,PF,,,30,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2049,Michael,Johnson,PF,22,4,130,WYOM,"North Dakota",USA,3,6-5,18,10,20,11,23,10,95,A,81,39,11,34,81,Average,Average,Average,Average,Average,2049,0,0,0,0,"2024-03-20 15:59:42.646","2024-03-20 15:59:42.646",NULL,13,12,16,1,0,0,0,0,1,0,0,2,"Pure Defender",6.957793669948089,7.038488319417459,2.5125152751751134,C,PF,,30,4,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2050,Robert,Cook,SF,23,5,130,WYOM,"New York",USA,2,6-7,8,6,17,6,6,10,36,D,29,48,2,41,46,Introvert,Average,Average,Average,Average,2050,0,0,0,0,"2025-02-18 00:02:57.365","2025-02-18 00:02:57.365",NULL,7,10,11,0,0,0,0,0,0,0,0,0,"Pure Defender",9.077831991899032,3.284401710329855,4.818163280997155,PF,SF,,27,14,0,0,0,,NULL,NULL,0,,0,0,15,13,0,,,0,0,0,,0
2051,Larry,Charlton,C,23,5,130,WYOM,Wyoming,USA,3,6-10,8,8,18,6,15,19,34,D+,52,38,12,35,66,Average,"Hates Cleveland",Average,Average,"Values academics",2051,0,0,0,0,"2025-02-18 00:02:55.216","2025-02-18 00:02:55.216",NULL,6,20,20,0,0,1,0,0,0,0,0,1,"Rim Protector",8.943643788027648,3.235851795912563,6.3292551402505115,C,PF,,26,9,0,0,0,,NULL,NULL,0,,0,0,12,6,0,,,0,0,0,,0
2052,Joseph,Mallett,SG,23,5,130,WYOM,"New Hampshire",USA,4,6-4,15,18,13,17,3,5,59,C+,85,48,7,46,58,Paranoid,Average,Average,Average,"Never Studies",2052,0,0,0,0,"2025-12-11 23:18:00.551","2025-12-11 23:18:00.241",NULL,14,11,9,0,1,0,1,0,0,1,1,4,3-and-D,6.871739772489336,7.0279230170973195,4.482303400023737,PG,SG,,30,16,0,0,0,,NULL,NULL,0,,0,0,11,7,0,,,0,0,0,,0
2054,Steven,Gentes,C,23,5,130,WYOM,,Norway,3,7-1,13,17,16,13,14,11,100,A+,76,41,12,37,73,Average,Average,Average,Average,Average,2054,0,0,0,0,"2025-12-11 23:17:58.665","2025-12-11 23:17:58.355",NULL,14,17,15,0,1,0,0,1,0,1,0,3,"Stretch Bigs",8.45752587383303,6.090866614817678,4.202159437522253,PF,C,,29,8,0,0,0,,NULL,NULL,0,,0,0,16,5,0,,,0,0,0,,0
2055,Perry,Anderson,SF,23,5,216,UND,Idaho,USA,3,6-7,10,10,8,6,10,14,91,A-,96,34,10,15,48,Average,Adversarial,Average,Average,"Borderline failing",2055,0,0,0,0,"2025-12-11 23:34:17.518","2025-12-11 23:34:17.198",NULL,15,13,14,0,0,0,0,0,0,0,0,0,"Pure Defender",3.279437823977161,3.687579130914529,1.5034625161845383,SF,,,15,0,0,0,130,WYOM,NULL,NULL,0,,0,0,13,10,0,,,0,0,0,,0
2056,Humberto,Martinez,C,23,5,131,UMBC,,"El Salvador",2,6-11,8,4,20,8,15,20,80,A-,45,31,10,15,70,Average,Average,Average,Average,Average,2056,0,0,1,1,"2022-10-06 22:49:29.170","2023-04-17 23:49:43.293",NULL,6,21,22,1,0,0,1,1,0,1,1,5,"Rim Protector",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2057,Derek,Ignacio,SG,22,4,131,UMBC,"South Carolina",USA,5,6-4,21,18,15,19,9,12,77,A+,17,45,19,40,76,Average,Average,Average,Average,Average,2057,0,0,0,0,"2025-02-18 00:03:03.785","2025-02-18 00:03:03.785",NULL,21,13,14,0,0,0,0,0,0,0,0,0,"Mid-Range Magician",0,15,15,SG,,,40,0,0,0,0,,NULL,NULL,0,,0,0,13,8,0,,,0,0,0,,0
2058,Robert,Lampe,C,23,5,131,UMBC,"District of Columbia",USA,4,7-0,8,17,17,13,23,12,80,B+,33,36,14,34,86,Average,"Drafted team discount","Prefers to play for an up-and-coming team",Average,Average,2058,0,0,0,0,"2025-02-18 00:03:02.599","2025-02-18 00:03:02.599",NULL,13,22,21,0,1,0,0,0,1,1,1,4,"Rim Protector",0,0,15,C,,,34,0,0,0,0,,NULL,NULL,0,,0,0,7,5,0,,,0,0,0,,0
2059,Eric,Ankeney,C,23,5,0,,Iowa,USA,3,7-1,10,12,8,4,19,9,46,C-,17,41,7,6,51,Average,Average,Average,Average,Average,2059,0,0,0,0,"2025-12-12 00:00:24.049","2025-12-12 00:00:23.725",NULL,10,10,10,0,0,0,0,0,0,0,0,0,"Stretch Bigs",0,0,1,C,,,6,0,0,0,131,UMBC,NULL,NULL,0,,0,0,12,4,0,,,0,0,0,,0
2060,Greg,Son,SF,23,5,132,WICH,,India,3,6-7,22,12,20,16,12,11,51,C+,52,33,12,28,77,Tough,Adversarial,"Prefers to play for an up-and-coming team",Average,Average,2060,0,0,0,0,"2024-03-20 15:10:43.340","2024-03-20 15:10:43.340",NULL,17,11,13,1,0,0,0,1,1,1,0,4,"Pure Defender",6.251069150327229,6.961926844427281,2.646367665274539,SG,,,28,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2061,Ahmad,Yu,C,23,5,132,WICH,,Vietnam,4,6-9,12,8,16,6,21,18,80,A+,89,37,16,33,71,Focused,Average,Average,Average,"Never Studies",2061,0,0,0,0,"2025-12-11 23:18:20.708","2025-12-11 23:18:20.395",NULL,9,18,20,0,0,0,0,0,0,0,0,0,"Rim Protector",9.42215453163848,5.683679885440243,2.452222073532387,C,PF,,28,5,0,0,0,,NULL,NULL,0,,0,0,12,7,0,,,0,0,0,,0
2062,Joshua,Robbins,C,22,4,132,WICH,Florida,USA,4,6-11,10,7,18,8,13,17,30,D+,17,47,15,43,65,Average,Average,"Prefers to play for a national championship contender",Average,Average,2062,0,0,0,0,"2025-02-18 00:03:13.836","2025-02-18 00:03:13.836",NULL,5,19,20,1,1,0,0,0,0,0,0,2,"Stretch Bigs",10.157107187475368,5.858029195849684,2.1228867383945693,PF,C,,30,13,0,0,0,,NULL,NULL,0,,0,0,6,3,0,,,0,0,0,,0
2063,Damian,Adams,C,23,5,132,WICH,,Russia,1,6-11,11,7,10,6,9,16,62,B+,97,39,1,0,51,Average,Average,Average,Average,Average,2063,0,0,0,0,"2025-02-18 00:03:17.203","2025-02-18 00:03:17.203",NULL,9,15,19,0,0,0,0,0,0,0,0,0,"Rim Protector",0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,10,10,0,,,0,0,0,,0
2064,Leopoldo,Zuniga,C,23,5,133,USD,"District of Columbia",USA,1,7-0,7,10,13,4,17,17,41,C+,73,39,0,25,58,Average,"Wants extensions",Open-Minded,"Skips Leg Day",Average,2064,0,0,0,0,"2024-03-20 15:10:54.057","2024-03-20 15:10:54.057",NULL,5,16,18,0,0,0,0,0,0,0,0,0,"Stretch Bigs",4.996664997428875,3.1320638381725874,2.2392160273045363,C,,,25,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
